snapshot_date,brand,market,source_url,url,home_key,community,address,lot,plan,status,price,prior_price,sqft,beds,baths,garage,incentive_text,raw_text,qa_flag
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/cbj-city-point/7321-grant-avenue-north-richland-hills-tx-76180/,1e09e28806a773fc63,City Point,"7321 Grant Avenue North Richland Hills, TX 76180","Building 23, Lot 2",Conrad,Move-In Ready | Ready Now,329990,,1505.0,2.0,2.5,2.0,,"City Point | 7321 Grant Avenue North Richland Hills, TX 76180 | Conrad | Move-In Ready | Ready Now | Price 329990 | Was 0 | Building 23, Lot 2",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/cbj-city-point/7324-grant-avenue-north-richland-hills-tx-76180/,c6565e68cbf0beb992,City Point,"7324 Grant Avenue North Richland Hills, TX 76180","Building 21, Lot 6",Zoe,Under Construction | Ready Now,389990,,1985.0,3.0,2.5,2.0,,"City Point | 7324 Grant Avenue North Richland Hills, TX 76180 | Zoe | Under Construction | Ready Now | Price 389990 | Was 0 | Building 21, Lot 6",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/cbj-city-point/7344-grant-avenue-north-richland-hills-tx-76180/,0b5e4760451b5b91c3,City Point,"7344 Grant Avenue North Richland Hills, TX 76180","Building 21, Lot 1",Zoe,Under Construction | Ready Now,389990,,1985.0,3.0,2.5,2.0,low financing offer,"City Point | 7344 Grant Avenue North Richland Hills, TX 76180 | Zoe | Under Construction | Ready Now | Price 389990 | Was 0 | Building 21, Lot 1 | low financing offer",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/village-on-main-street/9428-espalier-street-frisco-tx-75035/,d141584aaa196b3efe,Village on Main Street,"9428 Espalier Street Frisco, TX 75035","Building 1, Lot 4",Emily,Under Construction | Ready Now,479990,,2127.0,3.0,2.5,2.0,,"Village on Main Street | 9428 Espalier Street Frisco, TX 75035 | Emily | Under Construction | Ready Now | Price 479990 | Was 0 | Building 1, Lot 4",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/painted-tree-woodlands/4729-skiles-street-mckinney-tx-75071/,bc0234141cd3ccf048,Painted Tree - Woodland District,"4729 Skiles Street McKinney, TX 75071","Building 25, Lot 1",Tatum,Move-In Ready | Ready Now,399990,,2367.0,3.0,2.5,2.0,END UNIT,"Painted Tree - Woodland District | 4729 Skiles Street McKinney, TX 75071 | Tatum | Move-In Ready | Ready Now | Price 399990 | Was 0 | Building 25, Lot 1 | END UNIT",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/painted-tree-woodlands/4733-skiles-street-mckinney-tx-75071/,bdb75dd1502da7ae64,Painted Tree - Woodland District,"4733 Skiles Street McKinney, TX 75071","Building 25, Lot 2",Emily,Move-In Ready | Ready Now,373090,,2189.0,3.0,2.5,2.0,SPACIOUS KITCHEN,"Painted Tree - Woodland District | 4733 Skiles Street McKinney, TX 75071 | Emily | Move-In Ready | Ready Now | Price 373090 | Was 0 | Building 25, Lot 2 | SPACIOUS KITCHEN",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/painted-tree-woodlands/4745-skiles-street-mckinney-tx-75071/,24eab2275092c5fce0,Painted Tree - Woodland District,"4745 Skiles Street McKinney, TX 75071","Building 25, Lot 5",Hansen,Move-In Ready | Ready Now,399580,,2340.0,3.0,2.5,2.0,END UNIT,"Painted Tree - Woodland District | 4745 Skiles Street McKinney, TX 75071 | Hansen | Move-In Ready | Ready Now | Price 399580 | Was 0 | Building 25, Lot 5 | END UNIT",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3724-pierce-lane-grand-prairie-tx-75052/,9888e82a9d0a4aa1ca,Midtown GP,"3724 Pierce Lane Grand Prairie, TX 75052","Building 9, Lot 5",Channing,Under Construction | Ready Now,374990,,1819.0,3.0,2.5,2.0,,"Midtown GP | 3724 Pierce Lane Grand Prairie, TX 75052 | Channing | Under Construction | Ready Now | Price 374990 | Was 0 | Building 9, Lot 5",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/cbj-city-point/7340-grant-avenue-north-richland-hills-tx-76180/,76b5ab610e559fda68,City Point,"7340 Grant Avenue North Richland Hills, TX 76180","Building 21, Lot 2",Conrad,Under Construction | Ready Now,344460,,1510.0,2.0,2.5,2.0,,"City Point | 7340 Grant Avenue North Richland Hills, TX 76180 | Conrad | Under Construction | Ready Now | Price 344460 | Was 0 | Building 21, Lot 2",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3720-pierce-lane-grand-prairie-tx-75052/,11b63f0b762543c85d,Midtown GP,"3720 Pierce Lane Grand Prairie, TX 75052","Building 9, Lot 3",Finley,Under Construction | Ready Now,384990,,1822.0,3.0,2.5,2.0,,"Midtown GP | 3720 Pierce Lane Grand Prairie, TX 75052 | Finley | Under Construction | Ready Now | Price 384990 | Was 0 | Building 9, Lot 3",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3727-pierce-lane-grand-prairie-tx-75052/,74a0f8a4fb89febb07,Midtown GP,"3727 Pierce Lane Grand Prairie, TX 75052","Building 4, Lot 2",Channing,Under Construction | Ready August,374990,,1816.0,3.0,2.5,2.0,,"Midtown GP | 3727 Pierce Lane Grand Prairie, TX 75052 | Channing | Under Construction | Ready August | Price 374990 | Was 0 | Building 4, Lot 2",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/heritage-village/5306-springlake-parkway-haltom-city-tx-76117/,dbf5c24764d5e2d695,Heritage Village,"5306 Springlake Parkway Haltom City, TX 76117","Building 47, Lot 1",Olivia,Under Construction | Ready August,294990,,1341.0,3.0,2.5,2.0,,"Heritage Village | 5306 Springlake Parkway Haltom City, TX 76117 | Olivia | Under Construction | Ready August | Price 294990 | Was 0 | Building 47, Lot 1",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3723-pierce-lane-grand-prairie-tx-75052/,a52377285e22e006ca,Midtown GP,"3723 Pierce Lane Grand Prairie, TX 75052","Building 4, Lot 4",Baycliff,Under Construction | Ready August,364990,,1631.0,2.0,2.5,2.0,,"Midtown GP | 3723 Pierce Lane Grand Prairie, TX 75052 | Baycliff | Under Construction | Ready August | Price 364990 | Was 0 | Building 4, Lot 4",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/cbj-city-point/7356-grant-avenue-north-richland-hills-tx-76180/,3978c29a14e2e0b501,City Point,"7356 Grant Avenue North Richland Hills, TX 76180","Building 22, Lot 4",Hampton,Under Construction | Ready August,359030,,1750.0,3.0,2.5,2.0,,"City Point | 7356 Grant Avenue North Richland Hills, TX 76180 | Hampton | Under Construction | Ready August | Price 359030 | Was 0 | Building 22, Lot 4",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3725-pierce-lane-grand-prairie-tx-75052/,fa93f7939339f84415,Midtown GP,"3725 Pierce Lane Grand Prairie, TX 75052","Building 4, Lot 3",Finley,Under Construction | Ready September,384990,,1822.0,3.0,2.5,2.0,,"Midtown GP | 3725 Pierce Lane Grand Prairie, TX 75052 | Finley | Under Construction | Ready September | Price 384990 | Was 0 | Building 4, Lot 3",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3719-pierce-lane-grand-prairie-tx-75052/,9649613cbb1a35525a,Midtown GP,"3719 Pierce Lane Grand Prairie, TX 75052","Building 4, Lot 6",Sweetwater,Under Construction | Ready September,419890,,2066.0,4.0,3.5,2.0,,"Midtown GP | 3719 Pierce Lane Grand Prairie, TX 75052 | Sweetwater | Under Construction | Ready September | Price 419890 | Was 0 | Building 4, Lot 6",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3565-pierce-lane-grand-prairie-tx-75052/,5c87c1e24390fbcf42,Midtown GP,"3565 Pierce Lane Grand Prairie, TX 75052","Building 12, Lot 1",Walker,Under Construction | Ready September,440350,,2489.0,4.0,3.5,2.0,,"Midtown GP | 3565 Pierce Lane Grand Prairie, TX 75052 | Walker | Under Construction | Ready September | Price 440350 | Was 0 | Building 12, Lot 1",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/heritage-village/5214-springlake-parkway-haltom-city-tx-76117/,e53973a96bd456df48,Heritage Village,"5214 Springlake Parkway Haltom City, TX 76117","Building 24, Lot 3",Amelia,Under Construction | Ready September,241990,,1084.0,2.0,2.0,1.0,,"Heritage Village | 5214 Springlake Parkway Haltom City, TX 76117 | Amelia | Under Construction | Ready September | Price 241990 | Was 0 | Building 24, Lot 3",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/heritage-village/5212-springlake-parkway-haltom-city-tx-76117/,fdb1a9f61f78d28059,Heritage Village,"5212 Springlake Parkway Haltom City, TX 76117","Building 24, Lot 4",Elizabeth,Under Construction | Ready September,241990,,1092.0,2.0,2.0,1.0,,"Heritage Village | 5212 Springlake Parkway Haltom City, TX 76117 | Elizabeth | Under Construction | Ready September | Price 241990 | Was 0 | Building 24, Lot 4",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1028-stockton-drive-allen-tx-75013/,8b4b820ec4e8324611,Twin Creeks Watters,"1028 Stockton Drive Allen, TX 75013","Building 11, Lot 3",Conley,Under Construction | Ready September,412500,,1586.0,2.0,2.5,2.0,,"Twin Creeks Watters | 1028 Stockton Drive Allen, TX 75013 | Conley | Under Construction | Ready September | Price 412500 | Was 0 | Building 11, Lot 3",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1030-stockton-drive-allen-tx-75013/,bf66cb3b493f360606,Twin Creeks Watters,"1030 Stockton Drive Allen, TX 75013","Building 11, Lot 2",Kelsi,Under Construction | Ready September,420400,,1859.0,3.0,2.5,2.0,,"Twin Creeks Watters | 1030 Stockton Drive Allen, TX 75013 | Kelsi | Under Construction | Ready September | Price 420400 | Was 0 | Building 11, Lot 2",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3563-pierce-lane-grand-prairie-tx-75052/,43052df055fa47fcb8,Midtown GP,"3563 Pierce Lane Grand Prairie, TX 75052","Building 12, Lot 2",Eva,Move-In Ready | Ready September,402690,,2121.0,3.0,2.5,2.0,,"Midtown GP | 3563 Pierce Lane Grand Prairie, TX 75052 | Eva | Move-In Ready | Ready September | Price 402690 | Was 0 | Building 12, Lot 2",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/midtown-gp/3561-pierce-lane-grand-prairie-tx-75052/,66fe1feabb24587256,Midtown GP,"3561 Pierce Lane Grand Prairie, TX 75052","Building 12, Lot 3",Farley,Move-In Ready | Ready September,414640,,2184.0,3.0,2.5,2.0,,"Midtown GP | 3561 Pierce Lane Grand Prairie, TX 75052 | Farley | Move-In Ready | Ready September | Price 414640 | Was 0 | Building 12, Lot 3",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1025-splitrock-drive-allen-tx-75013/,ac4546317be0744131,Twin Creeks Watters,"1025 Splitrock Drive Allen, TX 75013","Building 16, Lot 3",Conley,Move-In Ready | Ready September,399990,,1586.0,2.0,2.5,2.0,,"Twin Creeks Watters | 1025 Splitrock Drive Allen, TX 75013 | Conley | Move-In Ready | Ready September | Price 399990 | Was 0 | Building 16, Lot 3",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1028-splitrock-drive-allen-tx-75013/,83d11d4fa4679e490b,Twin Creeks Watters,"1028 Splitrock Drive Allen, TX 75013","Building 21, Lot 4",Henry,Under Construction | Ready October,501790,,2350.0,3.0,2.5,2.0,,"Twin Creeks Watters | 1028 Splitrock Drive Allen, TX 75013 | Henry | Under Construction | Ready October | Price 501790 | Was 0 | Building 21, Lot 4",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1034-splitrock-drive-allen-tx-75013/,e81d8d8884b670c7fa,Twin Creeks Watters,"1034 Splitrock Drive Allen, TX 75013","Building 21, Lot 1",Martin,Under Construction | Ready October,547800,,2688.0,4.0,3.5,2.0,,"Twin Creeks Watters | 1034 Splitrock Drive Allen, TX 75013 | Martin | Under Construction | Ready October | Price 547800 | Was 0 | Building 21, Lot 1",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1042-stockton-drive-allen-tx-75013/,eabcef5c35d523526e,Twin Creeks Watters,"1042 Stockton Drive Allen, TX 75013","Building 10, Lot 1",Libby 2,Under Construction | Ready November,470500,,1971.0,3.0,2.5,2.0,,"Twin Creeks Watters | 1042 Stockton Drive Allen, TX 75013 | Libby 2 | Under Construction | Ready November | Price 470500 | Was 0 | Building 10, Lot 1",
2026-07-31,CB JENI Homes,DFW,https://cbjenihomes.com/find-your-home/?price=any&bedrooms=any&bathrooms=any&stories=any&city=any&school=any&floorplan=any&payment=any&size=any&quick=true,https://cbjenihomes.com/communities/twin-creeks-watters/1038-splitrock-drive-allen-tx-75013/,d333797e8754dbd3d8,Twin Creeks Watters,"1038 Splitrock Drive Allen, TX 75013","Building 20, Lot 2",Ethan,Under Construction | Ready December,489360,,2224.0,3.0,2.5,2.0,,"Twin Creeks Watters | 1038 Splitrock Drive Allen, TX 75013 | Ethan | Under Construction | Ready December | Price 489360 | Was 0 | Building 20, Lot 2",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/cross-creek-meadows-55-series/1109-wheatgrass-mews-celina-tx-75009/,31924b5c732aad5d83,,"15828 Amber Street Frisco, TX 75033",,,Ready Now,803749,,,4.0,,,,"15828 Amber Street | Frisco, TX 75033 | Ready Now | 3,586 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 2 Car Garage | $803,749 | View Listing | Limited Time Offer | Virtual Tour | Tristan | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/hazelwood-55-series/15828-amber-street-frisco-tx-75033/,31d5b8f59b2832affa,,"4521 Tippett Drive McKinney, TX 75071",,,Ready Now,731658,,,5.0,,,,"4521 Tippett Drive | McKinney, TX 75071 | Ready Now | 3,589 Sq. Ft. | 5 Beds | 5 & 1 Half Baths | 2 Stories | 2 Car Garage | $731,658 | View Listing | Limited Time Offer | Virtual Tour | Percy | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4521-tippett-drive-mckinney-tx-75071/,c0e7dbace86334a129,,"4517 Tippett Drive McKinney, TX 75071",,,Ready Now,688106,,,4.0,,,New Lower Price,"4517 Tippett Drive | McKinney, TX 75071 | Ready Now | 3,271 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 2 Car Garage | $688,106 | View Listing | New Lower Price | Low financing offer | Virtual Tour | Giselle | at | The Heights at Uptown Celina",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4517-tippett-drive-mckinney-tx-75071/,9b4c2093f3c89c64cf,,"312 Callum Parkway Celina, TX 75009",,,Ready Now,460000,,,4.0,,,,"312 Callum Parkway | Celina, TX 75009 | Ready Now | 2,808 Sq. Ft. | 4 Beds | 3 & 1 Half Baths | 2 Stories | 2 Car Garage | $460,000 | View Listing | Virtual Tour | Sinclaire III | at | Cross Creek Meadows",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/the-heights-at-uptown/312-callum-parkway-celina-tx-75009/,ef08deccd410d66b40,,"1516 Rose Mallow Road Celina, TX 75009",,,Ready Now,612032,,,4.0,,,New Lower Price,"1516 Rose Mallow Road | Celina, TX 75009 | Ready Now | 3,355 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 3 Car Garage | $612,032 | View Listing | New Lower Price | Low financing offer | Virtual Tour | Genevieve | at | Village on Main Street",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/cross-creek-meadows-55-series/1516-rose-mallow-road-celina-tx-75009/,908ff0e09944bf6992,,"9502 Keep Street Frisco, TX 75035",,,Ready Now,799268,,,4.0,,,,"9502 Keep Street | Frisco, TX 75035 | Ready Now | 3,586 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 2 Car Garage | $799,268 | View Listing | Limited Time Offer | Virtual Tour | Sophie | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/village-on-main-street/9502-keep-street-frisco-tx-75035/,73f27d32582fdfd0d1,,"4728 Baytown Lane McKinney, TX 75071",,,Ready Now,678330,,,4.0,,,,"4728 Baytown Lane | McKinney, TX 75071 | Ready Now | 3,364 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 2 Car Garage | $678,330 | View Listing | Virtual Tour | Orleans II | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4728-baytown-lane-mckinney-tx-75071/,6f3eea9f355293303e,,"4512 Peary Lane McKinney, TX 75071",,,Ready Now,697694,,,4.0,,,,"4512 Peary Lane | McKinney, TX 75071 | Ready Now | 3,229 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 2 Car Garage | $697,694 | View Listing | Virtual Tour | Calais | at | The Heights at Uptown Celina",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4512-peary-lane-mckinney-tx-75071/,d4ce341a09f3b99c3a,,"329 Callum Parkway Celina, TX 75009",,,Ready Now,448260,,,3.0,,,,"329 Callum Parkway | Celina, TX 75009 | Ready Now | 2,637 Sq. Ft. | 3 Beds | 3 & 1 Half Baths | 2 Stories | 2 Car Garage | $448,260 | View Listing | Virtual Tour | Tristan | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/the-heights-at-uptown/329-callum-parkway-celina-tx-75009/,417e78c7a1289cfbf2,,"4508 Peary Lane McKinney, TX 75071",,,Ready Now,689151,,,4.0,,,,"4508 Peary Lane | McKinney, TX 75071 | Ready Now | 3,393 Sq. Ft. | 4 Beds | 4 & 1 Half Baths | 2 Stories | 2 Car Garage | $689,151 | View Listing | Low financing offer | Virtual Tour | Frederic II | at | Rainwater Crossing",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4508-peary-lane-mckinney-tx-75071/,bb7cb84e85957425b3,,"2444 Aurora Avenue Celina, TX 75009",,,Ready Now,467010,,,4.0,4.0,,,"2444 Aurora Avenue | Celina, TX 75009 | Ready Now | 2,698 Sq. Ft. | 4 Beds | 4 Baths | 1.5 Stories | 2 Car Garage | $467,010 | View Listing | Virtual Tour | Rousseau | at | Village on Main Street",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/rainwater-crossing/2444-aurora-avenue-celina-tx-75009/,7c9a70da48d7b4d230,,"9740 Great Hall Lane Frisco, TX 75035",,,Ready Now,883585,,,5.0,,,,"9740 Great Hall Lane | Frisco, TX 75035 | Ready Now | 3,945 Sq. Ft. | 5 Beds | 5 & 1 Half Baths | 2 Stories | 2 Car Garage | $883,585 | View Listing | Virtual Tour | Chapelle II | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/village-on-main-street/9740-great-hall-lane-frisco-tx-75035/,79156785661b0dd89d,,"4717 Peary Lane McKinney, TX 75071",,,Ready Now,555463,,,4.0,3.0,,,"4717 Peary Lane | McKinney, TX 75071 | Ready Now | 2,184 Sq. Ft. | 4 Beds | 3 Baths | 1 Story | 2 Car Garage | $555,463 | View Listing | Virtual Tour | Chapelle II | at | Painted Tree - Woodland West",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4717-peary-lane-mckinney-tx-75071/,92ab8f5d3179d9ad11,,"4545 Sunfish Lane McKinney, TX 75071",,,Ready Now,548243,,,4.0,3.0,,New Lower Price,"4545 Sunfish Lane | McKinney, TX 75071 | Ready Now | 2,184 Sq. Ft. | 4 Beds | 3 Baths | 1 Story | 2 Car Garage | $548,243 | View Listing | New Lower Price | Virtual Tour | Versailles | at | Windsong Ranch",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/painted-tree-woodland-west/4545-sunfish-lane-mckinney-tx-75071/,08768f31262b801525,,"1121 Crescent Lane Prosper, TX 75078",,,Ready Now,938000,,,5.0,,,,"1121 Crescent Lane | Prosper, TX 75078 | Ready Now | 3,593 Sq. Ft. | 5 Beds | 5 & 1 Half Baths | 2 Stories | 2 Car Garage | $938,000 | $1,186,567 | View Listing | Virtual Tour | Delacroix | at | Village on Main Street",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/windsong-ranch/1121-crescent-lane-prosper-tx-75078/,388e390c44a397b92a,,"9544 Keep Street Frisco, TX 75035",,,Ready Now,816960,,,5.0,,,,"9544 Keep Street | Frisco, TX 75035 | Ready Now | 3,794 Sq. Ft. | 5 Beds | 5 & 1 Half Baths | 2 Stories | 2 Car Garage | $816,960 | View Listing | Virtual Tour | Royale | at | Hazelwood 55' Series",
2026-07-31,Normandy Homes,DFW,https://normandyhomes.com/find-your-home/?bathrooms=any&bedrooms=any&city=any&payment=any&price=any&quick=true&size=any&stories=any,https://normandyhomes.com/communities/village-on-main-street/9544-keep-street-frisco-tx-75035/,182e0470d18ac43866,,"15734 Split Bark Lane Frisco, TX 75033",,,Ready Now,849000,,,5.0,,,,"15734 Split Bark Lane | Frisco, TX 75033 | Ready Now | 3,878 Sq. Ft. | 5 Beds | 5 & 1 Half Baths | 2 Stories | 2 Car Garage | $849,000 | View Listing | Virtual Tour | Genevieve | at | Hazelwood 55' Series",
